date,close,open,high,low,volume,change_pct
2022-09-01,17542.8,17485.7,17695.6,17468.45,308530000.0,-1.22
2022-09-02,17539.45,17598.4,17643.85,17476.45,256270000.0,-0.02
2022-09-05,17665.8,17546.45,17683.15,17540.35,230310000.0,0.72
2022-09-06,17655.6,17695.7,17764.65,17587.65,251200000.0,-0.06
2022-09-07,17624.4,17519.4,17650.75,17484.3,354140000.0,-0.18
2022-09-08,17798.75,17748.15,17807.65,17691.95,279850000.0,0.99
2022-09-09,17833.35,17923.35,17925.95,17786.0,270300000.0,0.19
2022-09-12,17936.35,17890.85,17980.55,17889.15,228240000.0,0.58
2022-09-13,18070.05,18044.45,18088.3,18015.45,259920000.00000003,0.75
2022-09-14,18003.75,17771.15,18091.55,17771.15,365870000.0,-0.37
2022-09-15,17877.4,18046.35,18096.15,17861.5,289640000.0,-0.7
2022-09-16,17530.85,17796.8,17820.05,17497.25,468460000.0,-1.94
2022-09-19,17622.25,17540.65,17667.2,17429.7,258330000.0,0.52
2022-09-20,17816.25,17770.4,17919.3,17744.4,263100000.00000003,1.1
2022-09-21,17718.35,17766.35,17838.7,17663.6,245530000.0,-0.55
2022-09-22,17629.8,17609.65,17722.75,17532.45,284090000.0,-0.5
2022-09-23,17327.35,17593.85,17642.15,17291.65,390760000.0,-1.72
2022-09-26,17016.3,17156.3,17196.4,16978.3,492000000.0,-1.8
2022-09-27,17007.4,17110.9,17176.45,16942.35,359900000.0,-0.05
2022-09-28,16858.6,16870.55,17037.6,16820.4,323920000.0,-0.87
2022-09-29,16818.1,16993.6,17026.05,16788.6,340030000.0,-0.24
2022-09-30,17094.35,16798.05,17187.1,16747.7,376120000.0,1.64
2022-10-03,16887.35,17102.1,17114.65,16855.55,278370000.0,-1.21
2022-10-04,17274.3,17147.45,17287.3,17117.3,226020000.0,2.29
2022-10-06,17331.8,17379.25,17428.8,17315.65,265450000.0,0.33
2022-10-07,17314.65,17287.2,17337.35,17216.95,216270000.0,-0.1
2022-10-10,17241.0,17094.35,17280.15,17064.7,234010000.0,-0.43
2022-10-11,16983.55,17256.05,17261.8,16950.3,282620000.0,-1.49
2022-10-12,17123.6,17025.55,17142.35,16960.05,256040000.00000003,0.82
2022-10-13,17014.35,17087.35,17112.35,16956.95,266440000.0,-0.64
2022-10-14,17185.7,17322.3,17348.55,17169.75,227000000.0,1.01
2022-10-17,17311.8,17144.8,17328.55,17098.55,212220000.0,0.73
2022-10-18,17486.95,17438.75,17527.8,17434.05,239490000.0,1.01
2022-10-19,17512.25,17568.15,17607.6,17472.85,210480000.0,0.14
2022-10-20,17563.95,17423.1,17584.15,17421.0,249600000.0,0.3
2022-10-21,17576.3,17622.85,17670.15,17520.75,277700000.0,0.07
2022-10-24,17730.75,17736.35,17777.55,17707.4,45030000.0,0.88
2022-10-25,17656.35,17808.3,17811.5,17637.0,251360000.0,-0.42
2022-10-27,17736.95,17771.4,17783.9,17654.5,324650000.0,0.46
2022-10-28,17786.8,17756.4,17838.9,17723.7,250030000.0,0.28
2022-10-31,18012.2,17910.2,18022.8,17899.9,227180000.0,1.27
2022-11-01,18145.4,18130.7,18175.8,18060.15,349920000.0,0.74
2022-11-02,18082.85,18177.9,18178.75,18048.65,270880000.0,-0.34
2022-11-03,18052.7,17968.35,18106.3,17959.2,212970000.0,-0.17
2022-11-04,18117.15,18053.4,18135.1,18017.15,267940000.0,0.36
2022-11-07,18202.8,18211.75,18255.5,18064.75,314760000.0,0.47
2022-11-09,18157.0,18288.25,18296.4,18117.5,307160000.0,-0.25
2022-11-10,18028.2,18044.35,18103.1,17969.4,256450000.0,-0.71
2022-11-11,18349.7,18272.35,18362.3,18259.35,378470000.0,1.78
2022-11-14,18329.15,18376.4,18399.45,18311.4,301400000.0,-0.11
2022-11-15,18403.4,18362.75,18427.95,18282.0,250930000.0,0.41
2022-11-16,18409.65,18398.25,18442.15,18344.15,219270000.0,0.03
2022-11-17,18343.9,18358.7,18417.6,18312.95,200510000.0,-0.36
2022-11-18,18307.65,18382.95,18394.6,18209.8,198800000.0,-0.2
2022-11-21,18159.95,18246.4,18262.3,18133.35,213800000.0,-0.81
2022-11-22,18244.2,18179.15,18261.85,18137.7,177680000.0,0.46
2022-11-23,18267.25,18325.2,18325.4,18246.0,178790000.0,0.13
2022-11-24,18484.1,18326.1,18529.7,18294.25,204040000.0,1.19
2022-11-25,18512.75,18528.45,18534.9,18445.1,205880000.0,0.16
2022-11-28,18562.75,18430.55,18614.25,18365.6,206470000.0,0.27
2022-11-29,18618.05,18552.45,18678.1,18552.15,195260000.0,0.3
2022-11-30,18758.35,18625.7,18816.05,18616.55,345640000.0,0.75
2022-12-01,18812.5,18871.95,18887.6,18778.2,324960000.0,0.29
2022-12-02,18696.1,18752.4,18781.95,18639.2,254400000.0,-0.62
2022-12-05,18701.05,18719.55,18728.6,18591.35,288390000.0,0.03
2022-12-06,18642.75,18600.65,18654.9,18577.9,217780000.0,-0.31
2022-12-07,18560.5,18638.85,18668.3,18528.4,200500000.0,-0.44
2022-12-08,18609.35,18570.85,18625.0,18536.95,202810000.0,0.26
2022-12-09,18496.6,18662.4,18664.7,18410.1,215840000.0,-0.61
2022-12-12,18497.15,18402.15,18521.55,18345.7,193880000.0,0.0
2022-12-13,18608.0,18524.4,18617.25,18490.2,187590000.0,0.6
2022-12-14,18660.3,18671.25,18696.1,18632.9,208030000.0,0.28
2022-12-15,18414.9,18614.4,18652.9,18387.7,183130000.0,-1.32
2022-12-16,18269.0,18319.1,18440.95,18255.15,277650000.0,-0.79
2022-12-19,18420.45,18288.1,18431.65,18244.55,154850000.0,0.83
2022-12-20,18385.3,18340.3,18404.9,18202.65,169040000.0,-0.19
2022-12-21,18199.1,18435.15,18473.35,18162.75,187590000.0,-1.01
2022-12-22,18127.35,18288.8,18318.75,18068.6,195700000.0,-0.39
2022-12-23,17806.8,17977.65,18050.45,17779.5,221450000.0,-1.77
2022-12-26,18014.6,17830.4,18084.1,17774.25,176650000.0,1.17
2022-12-27,18132.3,18089.8,18149.25,17967.45,214260000.0,0.65
2022-12-28,18122.5,18084.75,18173.1,18068.35,193870000.0,-0.05
2022-12-29,18191.0,18045.7,18229.7,17992.8,281050000.0,0.38
2022-12-30,18105.3,18259.1,18265.25,18080.3,192010000.0,-0.47
2023-01-02,18197.45,18131.7,18215.15,18086.5,256070000.0,0.51
2023-01-03,18232.55,18163.2,18251.95,18149.8,208700000.0,0.19
2023-01-04,18042.95,18230.65,18243.0,18020.6,235160000.0,-1.04
2023-01-05,17992.15,18101.95,18120.3,17892.6,269950000.0,-0.28
2023-01-06,17859.45,18008.05,18047.4,17795.55,238220000.0,-0.74
2023-01-09,18101.2,17952.55,18141.4,17936.15,257240000.0,1.35
2023-01-10,17914.15,18121.3,18127.6,17856.0,283280000.0,-1.03
2023-01-11,17895.7,17924.25,17976.35,17824.35,259850000.00000003,-0.1
2023-01-12,17858.2,17920.85,17945.8,17761.65,227770000.0,-0.21
2023-01-13,17956.6,17867.5,17999.35,17774.25,256700000.0,0.55
2023-01-16,17894.85,18033.15,18049.65,17853.65,206200000.0,-0.34
2023-01-17,18053.3,17922.8,18072.05,17886.95,219060000.0,0.89
2023-01-18,18165.35,18074.3,18183.75,18032.45,255840000.0,0.62
2023-01-19,18107.85,18119.8,18155.2,18063.75,237830000.0,-0.32
2023-01-20,18027.65,18115.6,18145.45,18016.2,237230000.0,-0.44
2023-01-23,18118.55,18118.45,18162.6,18063.45,202460000.0,0.5
2023-01-24,18118.3,18183.95,18201.25,18078.65,216910000.0,0.0
2023-01-25,17891.95,18093.35,18100.6,17846.15,257230000.00000003,-1.25
2023-01-27,17604.35,17877.2,17884.75,17493.55,476340000.0,-1.61
2023-01-30,17648.95,17541.95,17709.15,17405.55,432430000.0,0.25
2023-01-31,17662.15,17731.45,17735.7,17537.55,398340000.0,0.07
2023-02-01,17616.3,17811.6,17972.2,17353.4,512870000.0,-0.26
2023-02-02,17610.4,17517.1,17653.9,17445.95,490110000.0,-0.03
2023-02-03,17854.05,17721.75,17870.3,17584.2,424120000.0,1.38
2023-02-06,17764.6,17818.55,17823.7,17698.35,282540000.0,-0.5
2023-02-07,17721.5,17790.1,17811.15,17652.55,354400000.0,-0.24
2023-02-08,17871.7,17750.3,17898.7,17744.15,290990000.0,0.85
2023-02-09,17893.45,17885.5,17916.9,17779.8,260850000.00000003,0.12
2023-02-10,17856.5,17847.55,17876.95,17801.0,231990000.0,-0.21
2023-02-13,17770.9,17859.1,17880.7,17719.75,231280000.0,-0.48
2023-02-14,17929.85,17840.35,17954.55,17800.05,244510000.0,0.89
2023-02-15,18015.85,17896.6,18034.1,17853.8,229270000.0,0.48
2023-02-16,18035.85,18094.75,18134.75,18000.65,230250000.0,0.11
2023-02-17,17944.2,17974.85,18034.25,17884.6,208050000.0,-0.51
2023-02-20,17844.6,17965.55,18004.35,17818.4,174560000.0,-0.56
2023-02-21,17826.7,17905.8,17924.9,17800.3,198250000.0,-0.1
2023-02-22,17554.3,17755.35,17772.5,17529.45,204020000.0,-1.53
2023-02-23,17511.25,17574.65,17620.05,17455.4,240810000.0,-0.25
2023-02-24,17465.8,17591.35,17599.75,17421.8,209410000.0,-0.26
2023-02-27,17392.7,17428.6,17451.6,17299.0,246450000.0,-0.42
2023-02-28,17303.95,17383.25,17440.45,17255.2,420880000.0,-0.51
2023-03-01,17450.9,17360.1,17467.75,17345.25,272880000.0,0.85
2023-03-02,17321.9,17421.5,17445.8,17306.0,310670000.0,-0.74
2023-03-03,17594.35,17451.25,17644.75,17427.7,356170000.0,1.57
2023-03-06,17711.45,17680.35,17799.95,17671.95,362800000.0,0.67
2023-03-08,17754.4,17665.75,17766.5,17602.25,267040000.00000003,0.24
2023-03-09,17589.6,17772.05,17772.35,17573.6,262350000.00000003,-0.93
2023-03-10,17412.9,17443.8,17451.5,17324.35,235930000.0,-1.0
2023-03-13,17154.3,17421.9,17529.9,17113.45,254910000.0,-1.49
2023-03-14,17043.3,17160.55,17224.65,16987.1,290600000.0,-0.65
2023-03-15,16972.15,17166.45,17211.35,16938.9,248190000.0,-0.42
2023-03-16,16985.6,16994.65,17062.45,16850.15,349820000.0,0.08
2023-03-17,17100.05,17111.8,17145.8,16958.15,408120000.0,0.67
2023-03-20,16988.4,17066.6,17066.6,16828.35,241780000.0,-0.65
2023-03-21,17107.5,17060.4,17127.7,17016.0,246740000.0,0.7
2023-03-23,17076.9,17097.4,17205.4,17045.3,219170000.0,-0.44
2023-03-24,16945.05,17076.2,17109.45,16917.35,228040000.0,-0.77
2023-03-27,16985.7,16984.3,17091.0,16918.55,218420000.0,0.24
2023-03-28,16951.7,17031.75,17061.75,16913.75,238840000.0,-0.2
2023-03-29,17080.7,16977.3,17126.15,16940.6,345910000.0,0.76
2023-03-31,17359.75,17210.35,17381.6,17204.65,263890000.0,1.63
2023-04-03,17398.05,17427.95,17428.05,17312.75,230170000.0,0.22
2023-04-05,17557.05,17422.3,17570.55,17402.7,248350000.0,0.91
2023-04-06,17599.15,17533.85,17638.7,17502.85,242710000.0,0.24
2023-04-10,17624.05,17634.9,17694.1,17597.95,254820000.0,0.14
2023-04-11,17722.3,17704.8,17748.75,17655.15,304260000.0,0.56
2023-04-12,17812.4,17759.55,17825.75,17717.25,232820000.0,0.51
2023-04-13,17828.0,17807.3,17842.15,17729.65,285760000.0,0.09
2023-04-17,17706.85,17863.0,17863.0,17574.05,357400000.0,-0.68
2023-04-18,17660.15,17766.6,17766.6,17610.2,258860000.0,-0.26
2023-04-19,17618.75,17653.35,17666.15,17579.85,281460000.0,-0.23
2023-04-20,17624.45,17638.6,17684.45,17584.35,215100000.0,0.03
2023-04-21,17624.05,17639.75,17663.2,17553.95,230160000.0,0.0
2023-04-24,17743.4,17707.55,17754.5,17612.5,255740000.0,0.68
2023-04-25,17769.25,17761.55,17807.45,17716.85,297450000.0,0.15
2023-04-26,17813.6,17767.3,17827.75,17711.2,233010000.0,0.25
2023-04-27,17915.05,17813.1,17931.6,17797.9,241430000.0,0.57
2023-04-28,18065.0,17950.4,18089.15,17885.3,290260000.0,0.84
2023-05-02,18147.65,18124.8,18180.25,18101.75,265220000.00000003,0.46
2023-05-03,18089.85,18113.8,18116.35,18042.4,226170000.0,-0.32
2023-05-04,18255.8,18081.0,18267.45,18066.7,226640000.0,0.92
2023-05-05,18069.0,18117.3,18216.95,18055.45,239700000.0,-1.02
2023-05-08,18264.4,18120.6,18286.95,18100.3,228400000.0,1.08
2023-05-09,18265.95,18303.4,18344.2,18229.65,245370000.0,0.01
2023-05-10,18315.1,18313.6,18326.75,18211.95,220450000.0,0.27
2023-05-11,18297.0,18357.8,18389.7,18270.4,248930000.0,-0.1
2023-05-12,18314.8,18273.75,18342.75,18194.55,241700000.0,0.1
2023-05-15,18398.85,18339.3,18458.9,18287.9,216090000.0,0.46
2023-05-16,18286.5,18432.35,18432.35,18264.35,219490000.0,-0.61
2023-05-17,18181.75,18300.45,18309.0,18115.35,229900000.0,-0.57
2023-05-18,18129.95,18287.5,18297.2,18104.85,272100000.0,-0.28
2023-05-19,18203.4,18186.15,18218.1,18060.4,260900000.0,0.41
2023-05-22,18314.4,18201.1,18335.25,18178.85,262560000.0,0.61
2023-05-23,18348.0,18362.9,18419.75,18324.2,270350000.0,0.18
2023-05-24,18285.4,18294.8,18392.6,18262.95,232620000.0,-0.34
2023-05-25,18321.15,18268.9,18338.1,18202.4,235920000.0,0.2
2023-05-26,18499.35,18368.35,18508.55,18333.15,198670000.0,0.97
2023-05-29,18598.65,18619.15,18641.2,18581.25,265320000.0,0.54
2023-05-30,18633.85,18606.65,18662.45,18575.5,234390000.0,0.19
2023-05-31,18534.4,18594.2,18603.9,18483.85,696500000.0,-0.53
2023-06-01,18487.75,18579.4,18580.3,18464.55,265630000.0,-0.25
2023-06-02,18534.1,18550.85,18573.7,18478.4,270920000.0,0.25
2023-06-05,18593.85,18612.0,18640.15,18582.8,256110000.0,0.32
2023-06-06,18599.0,18600.8,18622.75,18531.6,220790000.0,0.03
2023-06-07,18726.4,18665.6,18738.95,18636.0,260110000.0,0.68
2023-06-08,18634.55,18725.35,18777.9,18615.6,286470000.0,-0.49
2023-06-09,18563.4,18655.9,18676.65,18555.4,221760000.0,-0.38
2023-06-12,18601.5,18595.05,18633.6,18559.75,179460000.0,0.21
2023-06-13,18716.15,18631.8,18728.9,18631.8,233170000.0,0.62
2023-06-14,18755.9,18744.6,18769.7,18690.0,261350000.00000003,0.21
2023-06-15,18688.1,18774.45,18794.1,18669.05,263000000.0,-0.36
2023-06-16,18826.0,18723.3,18864.7,18710.5,272770000.0,0.74
2023-06-19,18755.45,18873.3,18881.45,18719.15,219820000.0,-0.37
2023-06-20,18816.7,18752.35,18839.7,18660.65,211650000.0,0.33
2023-06-21,18856.85,18849.4,18875.9,18794.85,217480000.0,0.21
2023-06-22,18771.25,18853.6,18886.6,18759.5,252700000.0,-0.45
2023-06-23,18665.5,18741.85,18756.4,18647.1,210560000.0,-0.56
2023-06-26,18691.2,18682.35,18722.05,18646.7,171270000.0,0.14
2023-06-27,18817.4,18748.55,18829.25,18714.25,222460000.0,0.68
2023-06-28,18972.1,18908.15,19011.25,18861.35,398780000.0,0.82
2023-06-30,19189.05,19076.85,19201.7,19024.6,247910000.0,1.14
2023-07-03,19322.55,19246.5,19345.1,19234.4,226050000.0,0.7
2023-07-04,19389.0,19406.6,19434.15,19300.0,226920000.0,0.34
2023-07-05,19398.5,19405.95,19421.6,19339.6,224420000.0,0.05
