date,close,open,high,low,volume,change_pct
2024-07-02,24123.85,24228.75,24236.35,24056.4,309630000.0,-0.07
2024-07-03,24286.5,24291.75,24309.15,24207.1,289200000.0,0.67
2024-07-04,24302.15,24369.95,24401.0,24281.0,251190000.0,0.06
2024-07-05,24323.85,24213.35,24363.0,24168.85,298380000.0,0.09
2024-07-08,24320.55,24329.45,24344.6,24240.55,266300000.0,-0.01
2024-07-09,24433.2,24351.0,24443.6,24331.9,250540000.0,0.46
2024-07-10,24324.45,24459.85,24461.05,24141.8,292260000.0,-0.45
2024-07-11,24315.95,24396.55,24402.65,24193.75,306400000.0,-0.03
2024-07-12,24502.15,24387.95,24592.2,24331.15,325820000.0,0.77
2024-07-15,24586.7,24587.6,24635.05,24522.75,305400000.0,0.35
2024-07-16,24613.0,24615.9,24661.25,24587.65,283210000.0,0.11
2024-07-18,24800.85,24543.8,24837.75,24504.45,350920000.0,0.76
2024-07-19,24530.9,24853.8,24854.8,24508.15,343770000.0,-1.09
2024-07-22,24509.25,24445.75,24595.2,24362.3,324190000.0,-0.09
2024-07-23,24479.05,24568.9,24582.55,24074.2,436410000.0,-0.12
2024-07-24,24413.5,24444.95,24504.25,24307.25,366620000.0,-0.27
2024-07-25,24406.1,24230.95,24426.15,24210.8,391820000.0,-0.03
2024-07-26,24834.85,24423.35,24861.15,24410.9,383830000.0,1.76
2024-07-29,24836.1,24943.3,24999.75,24774.6,354970000.0,0.01
2024-07-30,24857.3,24839.4,24971.75,24798.65,384990000.0,0.09
2024-07-31,24951.15,24886.7,24984.6,24856.5,333650000.0,0.38
2024-08-01,25010.9,25030.95,25078.3,24956.4,431310000.0,0.24
2024-08-02,24717.7,24789.0,24851.9,24686.85,345030000.0,-1.17
2024-08-05,24055.6,24302.85,24350.05,23893.7,486990000.0,-2.68
2024-08-06,23992.55,24189.85,24382.6,23960.4,312340000.0,-0.26
2024-08-07,24297.5,24289.4,24337.7,24184.9,317560000.0,1.27
2024-08-08,24117.0,24248.55,24340.5,24079.7,311880000.0,-0.74
2024-08-09,24367.5,24386.85,24419.75,24311.2,215130000.0,1.04
2024-08-12,24347.0,24320.05,24472.8,24212.1,279930000.0,-0.08
2024-08-13,24139.0,24342.35,24359.95,24116.5,239730000.0,-0.85
2024-08-14,24143.75,24184.4,24196.5,24099.7,303250000.0,0.02
2024-08-16,24541.15,24334.85,24563.9,24204.5,271610000.0,1.65
2024-08-19,24572.65,24636.35,24638.8,24522.95,243650000.0,0.13
2024-08-20,24698.85,24648.9,24734.3,24607.2,238320000.0,0.51
2024-08-21,24770.2,24680.55,24787.95,24654.5,257110000.0,0.29
2024-08-22,24811.5,24863.4,24867.35,24784.45,220350000.0,0.17
2024-08-23,24823.15,24845.4,24858.4,24771.65,206800000.0,0.05
2024-08-26,25010.6,24906.1,25043.8,24874.7,210270000.0,0.76
2024-08-27,25017.75,25024.8,25073.1,24973.65,223350000.0,0.03
2024-08-28,25052.35,25030.8,25129.6,24964.65,220420000.0,0.14
2024-08-29,25151.95,25035.3,25192.9,24998.5,353990000.0,0.4
2024-08-30,25235.9,25249.7,25268.35,25199.4,638170000.0,0.33
2024-09-02,25278.7,25333.6,25333.65,25235.5,222820000.0,0.17
2024-09-03,25279.85,25313.4,25321.7,25235.8,212130000.0,0.0
2024-09-04,25198.7,25089.95,25216.0,25083.8,253790000.0,-0.32
2024-09-05,25145.1,25250.5,25275.45,25127.75,222240000.0,-0.21
2024-09-06,24852.15,25093.7,25168.75,24801.3,311670000.0,-1.17
2024-09-09,24936.4,24823.4,24957.5,24753.15,254370000.0,0.34
2024-09-10,25041.1,24999.4,25130.5,24896.8,251270000.0,0.42
2024-09-11,24918.45,25034.0,25113.7,24885.15,279230000.0,-0.49
2024-09-12,25388.9,25059.65,25433.35,24941.45,380070000.0,1.89
2024-09-13,25356.5,25430.45,25430.5,25292.45,250780000.0,-0.13
2024-09-16,25383.75,25406.65,25445.7,25336.2,168690000.0,0.11
2024-09-17,25418.55,25416.9,25441.65,25352.25,215960000.0,0.14
2024-09-18,25377.55,25402.4,25482.2,25285.55,215730000.0,-0.16
2024-09-19,25415.8,25487.05,25611.95,25376.05,314460000.0,0.15
2024-09-20,25790.95,25525.95,25849.25,25426.6,533070000.00000006,1.48
2024-09-23,25939.05,25872.55,25956.0,25847.35,209190000.0,0.57
2024-09-24,25940.4,25921.45,26011.55,25886.85,384120000.0,0.01
2024-09-25,26004.15,25899.45,26032.8,25871.35,278540000.0,0.25
2024-09-26,26216.05,26005.4,26250.9,25998.4,370900000.0,0.81
2024-09-27,26178.95,26248.25,26277.35,26151.4,490330000.0,-0.14
2024-09-30,25810.85,26061.3,26134.7,25794.1,343060000.0,-1.41
2024-10-01,25796.9,25788.45,25907.6,25739.2,247420000.0,-0.05
2024-10-03,25250.1,25452.85,25639.45,25230.3,423400000.0,-2.12
2024-10-04,25014.6,25181.9,25485.05,24966.8,374910000.0,-0.93
2024-10-07,24795.75,25084.1,25143.0,24694.35,374350000.0,-0.87
2024-10-08,25013.15,24832.2,25044.0,24756.8,333220000.0,0.88
2024-10-09,24981.95,25065.8,25234.05,24947.7,290560000.0,-0.12
2024-10-10,24998.45,25067.05,25134.05,24979.4,261360000.0,0.07
2024-10-11,24964.25,24985.3,25028.65,24920.05,210460000.0,-0.14
2024-10-14,25127.95,25023.45,25159.75,25017.5,206420000.0,0.66
2024-10-15,25057.35,25186.3,25212.05,25008.15,257230000.00000003,-0.28
2024-10-16,24971.3,25008.55,25093.4,24908.45,226770000.0,-0.34
2024-10-17,24749.85,25027.4,25029.5,24728.9,252760000.0,-0.89
2024-10-18,24854.05,24664.95,24886.2,24567.65,290860000.0,0.42
2024-10-21,24781.1,24956.15,24978.3,24679.6,241980000.0,-0.29
2024-10-22,24472.1,24798.65,24882.0,24445.8,279480000.0,-1.25
2024-10-23,24435.5,24378.15,24604.25,24378.1,284560000.0,-0.15
2024-10-24,24399.4,24412.7,24480.65,24341.2,216690000.0,-0.15
2024-10-25,24180.8,24418.05,24440.25,24073.9,372640000.0,-0.9
2024-10-28,24339.15,24251.1,24492.6,24134.9,278560000.0,0.65
2024-10-29,24466.85,24328.85,24484.5,24140.85,332040000.0,0.52
2024-10-30,24340.85,24371.45,24498.2,24307.3,285200000.0,-0.51
2024-10-31,24205.35,24349.85,24372.45,24172.6,287010000.0,-0.56
2024-11-01,24304.35,24302.75,24368.25,24280.2,38810000.0,0.41
2024-11-04,23995.35,24315.75,24316.75,23816.15,285530000.0,-1.27
2024-11-05,24213.3,23916.5,24229.05,23842.75,289510000.0,0.91
2024-11-06,24484.05,24308.75,24537.6,24204.05,351080000.0,1.12
2024-11-07,24199.35,24489.6,24503.35,24179.05,322190000.0,-1.16
2024-11-08,24148.2,24207.7,24276.15,24066.65,298730000.0,-0.21
2024-11-11,24141.3,24087.25,24336.8,24004.6,273370000.0,-0.03
2024-11-12,23883.45,24225.8,24242.0,23839.15,255830000.0,-1.07
2024-11-13,23559.05,23822.45,23873.6,23509.6,304570000.0,-1.36
2024-11-14,23532.7,23542.15,23675.9,23484.15,257710000.0,-0.11
2024-11-18,23453.8,23605.3,23606.8,23350.4,263310000.0,-0.34
2024-11-19,23518.5,23529.55,23780.65,23464.8,297480000.0,0.28
2024-11-21,23349.9,23488.45,23507.3,23263.15,420330000.0,-0.72
2024-11-22,23907.25,23411.8,23956.1,23359.0,367560000.0,2.39
2024-11-25,24221.9,24253.55,24351.55,24135.45,687170000.0,1.32
2024-11-26,24194.5,24343.3,24343.3,24125.4,230690000.0,-0.11
2024-11-27,24274.9,24204.8,24354.55,24145.65,295010000.0,0.33
2024-11-28,23914.15,24274.15,24345.75,23873.35,366750000.0,-1.49
2024-11-29,24131.1,23927.15,24188.45,23927.15,282100000.0,0.91
2024-12-02,24276.05,24140.85,24301.7,24008.65,220380000.0,0.6
2024-12-03,24457.15,24367.5,24481.35,24280.0,339470000.0,0.75
2024-12-04,24467.45,24488.75,24573.2,24366.3,348000000.0,0.04
2024-12-05,24708.4,24539.15,24857.75,24295.55,361470000.0,0.98
2024-12-06,24677.8,24729.45,24751.05,24620.5,226730000.0,-0.12
2024-12-09,24619.0,24633.9,24705.0,24580.05,248140000.0,-0.24
2024-12-10,24610.05,24652.65,24677.8,24510.65,261050000.0,-0.04
2024-12-11,24641.8,24620.5,24691.75,24583.85,187250000.0,0.13
2024-12-12,24548.7,24604.45,24675.25,24527.95,266050000.0,-0.38
2024-12-13,24768.3,24498.35,24792.3,24180.8,310080000.0,0.89
2024-12-16,24668.25,24753.4,24781.25,24601.75,187550000.0,-0.4
2024-12-17,24336.0,24584.8,24624.1,24303.45,264880000.0,-1.35
2024-12-18,24198.85,24297.95,24394.45,24149.85,235350000.0,-0.56
2024-12-19,23951.7,23877.15,24004.9,23870.3,271130000.0,-1.02
2024-12-20,23587.5,23960.7,24065.8,23537.35,442710000.0,-1.52
2024-12-23,23753.45,23738.2,23869.55,23647.2,189760000.0,0.7
2024-12-24,23727.65,23769.1,23867.65,23685.15,177660000.0,-0.11
2024-12-26,23750.2,23775.8,23854.5,23653.6,177680000.0,0.1
2024-12-27,23813.4,23801.4,23938.85,23800.6,176820000.0,0.27
2024-12-30,23644.9,23796.9,23915.35,23599.3,364930000.0,-0.71
2024-12-31,23644.8,23560.6,23689.85,23460.45,193630000.0,0.0
2025-01-01,23742.9,23637.65,23822.8,23562.8,154920000.0,0.41
2025-01-02,24188.65,23783.0,24226.7,23751.55,283200000.0,1.88
2025-01-03,24004.75,24196.4,24196.45,23976.0,312280000.0,-0.76
2025-01-06,23616.05,24045.8,24089.95,23551.9,278060000.0,-1.62
2025-01-07,23707.9,23679.9,23795.2,23637.8,262340000.0,0.39
2025-01-08,23688.95,23746.65,23751.85,23496.15,266380000.0,-0.08
2025-01-09,23526.5,23674.75,23689.5,23503.05,269240000.0,-0.69
2025-01-10,23431.5,23551.9,23596.6,23344.35,261020000.0,-0.4
2025-01-13,23085.95,23195.4,23340.95,23047.25,316480000.0,-1.47
2025-01-14,23176.05,23165.9,23264.95,23134.15,311240000.0,0.39
2025-01-15,23213.2,23250.45,23293.65,23146.45,228040000.0,0.16
2025-01-16,23311.8,23377.25,23391.65,23272.05,299420000.0,0.42
2025-01-17,23203.2,23277.1,23292.1,23100.35,272950000.0,-0.47
2025-01-20,23344.75,23290.4,23391.1,23170.65,301460000.0,0.61
2025-01-21,23024.65,23421.65,23426.3,22976.85,312870000.0,-1.37
2025-01-22,23155.35,23099.15,23169.55,22981.3,275950000.0,0.57
2025-01-23,23205.35,23128.3,23270.8,23090.65,275560000.0,0.22
2025-01-24,23092.2,23183.9,23347.3,23050.0,264340000.0,-0.49
2025-01-27,22829.15,22940.15,23007.45,22786.9,257370000.0,-1.14
2025-01-28,22957.25,22960.45,23137.95,22857.65,361870000.0,0.56
2025-01-29,23163.1,23026.75,23183.35,22976.5,226310000.0,0.9
2025-01-30,23249.5,23169.5,23322.05,23139.2,361930000.0,0.37
2025-01-31,23508.4,23296.75,23546.8,23277.4,304860000.0,1.11
2025-02-01,23482.15,23528.6,23632.45,23318.3,281010000.0,-0.11
2025-02-03,23361.05,23319.35,23381.6,23222.0,329670000.0,-0.52
2025-02-04,23739.25,23509.9,23762.75,23423.15,376740000.0,1.62
2025-02-05,23696.3,23801.75,23807.3,23680.45,267010000.0,-0.18
2025-02-06,23603.35,23761.95,23773.55,23556.25,306980000.0,-0.39
2025-02-07,23559.95,23649.5,23694.5,23443.2,368090000.0,-0.18
2025-02-10,23381.6,23543.8,23568.6,23316.3,234200000.0,-0.76
2025-02-11,23071.8,23383.55,23390.05,22986.65,267970000.00000003,-1.32
2025-02-12,23045.25,23050.8,23144.7,22798.35,279660000.0,-0.12
2025-02-13,23031.4,23055.75,23235.5,22992.2,265710000.0,-0.06
2025-02-14,22929.25,23096.45,23133.7,22774.85,254480000.0,-0.44
2025-02-17,22959.5,22809.9,22974.2,22725.45,207390000.0,0.13
2025-02-18,22945.3,22963.65,22992.5,22801.5,210620000.0,-0.06
2025-02-19,22932.9,22847.25,23049.95,22814.85,207000000.0,-0.05
2025-02-20,22913.15,22821.1,22923.85,22812.75,240840000.0,-0.09
2025-02-21,22795.9,22857.2,22921.0,22720.3,242750000.0,-0.51
2025-02-24,22553.35,22609.35,22668.05,22518.8,214320000.0,-1.06
2025-02-25,22547.55,22516.45,22625.3,22513.9,250280000.0,-0.03
2025-02-27,22545.05,22568.95,22613.3,22508.4,289230000.0,-0.01
2025-02-28,22124.7,22433.4,22450.35,22104.85,551290000.0,-1.86
2025-03-03,22119.3,22194.55,22261.55,22004.7,282400000.0,-0.02
2025-03-04,22082.65,21974.45,22105.05,21964.6,253260000.0,-0.17
2025-03-05,22337.3,22073.05,22394.9,22067.8,305940000.0,1.15
2025-03-06,22544.7,22476.35,22556.45,22245.85,372080000.0,0.93
2025-03-07,22552.5,22508.65,22633.8,22464.75,289770000.0,0.03
2025-03-10,22460.3,22521.85,22676.75,22429.05,293860000.0,-0.41
2025-03-11,22497.9,22345.95,22522.1,22314.7,347920000.0,0.17
2025-03-12,22470.5,22536.35,22577.4,22329.55,369740000.0,-0.12
2025-03-13,22397.2,22541.5,22558.05,22377.35,287540000.0,-0.33
2025-03-17,22508.75,22353.15,22577.0,22353.15,251100000.0,0.5
2025-03-18,22834.3,22662.25,22857.8,22599.2,272580000.0,1.45
2025-03-19,22907.6,22874.95,22940.7,22807.95,323990000.0,0.32
2025-03-20,23190.65,23036.6,23216.7,22973.95,313730000.0,1.24
2025-03-21,23350.4,23168.25,23402.7,23132.8,540970000.0,0.69
2025-03-24,23658.35,23515.4,23708.75,23433.5,311900000.0,1.32
2025-03-25,23668.65,23751.5,23869.6,23601.4,338220000.0,0.04
2025-03-26,23486.85,23700.95,23736.5,23451.7,278590000.0,-0.77
2025-03-27,23591.95,23433.95,23646.45,23412.2,510300000.0,0.45
2025-03-28,23519.35,23600.4,23649.2,23450.2,295360000.0,-0.31
2025-04-01,23165.7,23341.1,23565.15,23136.4,314310000.0,-1.5
2025-04-02,23332.35,23192.6,23350.0,23158.45,340970000.0,0.72
2025-04-03,23250.1,23150.3,23306.5,23145.8,283200000.0,-0.35
2025-04-04,22904.45,23190.4,23214.7,22857.45,466780000.0,-1.49
2025-04-07,22161.6,21758.4,22254.0,21743.65,647110000.0,-3.24
2025-04-08,22535.85,22446.75,22697.2,22270.85,468250000.0,1.69
2025-04-09,22399.15,22460.3,22468.7,22353.25,383820000.0,-0.61
2025-04-11,22828.55,22695.4,22923.9,22695.4,402160000.0,1.92
2025-04-15,23328.55,23368.35,23368.35,23207.0,388320000.0,2.19
2025-04-16,23437.2,23344.1,23452.2,23273.05,348420000.0,0.47
2025-04-17,23851.65,23401.85,23872.35,23298.55,505330000.0,1.77
2025-04-21,24125.55,23949.15,24189.55,23903.65,406150000.0,1.15
2025-04-22,24167.25,24185.4,24242.6,24072.0,440940000.0,0.17
2025-04-23,24328.95,24357.6,24359.3,24119.95,415040000.0,0.67
2025-04-24,24246.7,24277.9,24347.85,24216.15,358770000.0,-0.34
2025-04-25,24039.35,24289.0,24365.45,23847.85,387740000.0,-0.86
2025-04-28,24328.5,24070.25,24355.1,24054.05,320470000.0,1.2
2025-04-29,24335.95,24370.7,24457.65,24290.75,357560000.0,0.03
2025-04-30,24334.2,24342.05,24396.15,24198.75,424450000.0,-0.01
2025-05-02,24346.7,24311.9,24589.15,24238.5,421110000.0,0.05
2025-05-05,24461.15,24419.5,24526.4,24400.65,291470000.0,0.47
2025-05-06,24379.6,24500.75,24509.65,24331.8,302350000.0,-0.33
2025-05-07,24414.4,24233.3,24449.6,24220.0,330140000.0,0.14
2025-05-08,24273.8,24431.5,24447.25,24150.2,411360000.0,-0.58
2025-05-09,24008.0,23935.75,24164.25,23935.75,335550000.0,-1.1
2025-05-12,24924.7,24420.1,24944.8,24378.85,368710000.0,3.82
2025-05-13,24578.35,24864.05,24973.8,24547.5,422980000.0,-1.39
2025-05-14,24666.9,24613.8,24767.55,24535.55,345490000.0,0.36
2025-05-15,25062.1,24694.45,25116.25,24494.45,500820000.0,1.6
2025-05-16,25019.8,25064.65,25070.0,24953.05,432720000.0,-0.17
2025-05-19,24945.45,25005.35,25062.95,24916.65,255250000.0,-0.3
2025-05-20,24683.9,24996.2,25010.35,24669.7,414800000.0,-1.05
2025-05-21,24813.45,24744.25,24946.2,24685.35,332720000.0,0.52
2025-05-22,24609.7,24733.95,24737.5,24462.4,403280000.0,-0.82
2025-05-23,24853.15,24639.5,24909.05,24614.05,270470000.0,0.99
2025-05-26,25001.15,24919.35,25079.2,24900.5,302800000.0,0.6
2025-05-27,24826.2,24956.65,25062.9,24704.1,525650000.0,-0.7
2025-05-28,24752.45,24832.5,24864.25,24737.05,684430000.0,-0.3
2025-05-29,24833.6,24825.1,24892.6,24677.3,345370000.0,0.33
2025-05-30,24750.7,24812.6,24863.95,24717.4,853890000.0,-0.33
2025-06-02,24716.6,24669.7,24754.4,24526.15,311100000.0,-0.14
2025-06-03,24542.5,24786.3,24845.1,24502.15,349290000.0,-0.7
2025-06-04,24620.2,24560.45,24644.25,24530.45,280860000.0,0.32
2025-06-05,24750.9,24691.2,24899.85,24613.1,388410000.0,0.53
2025-06-06,25003.05,24748.7,25029.5,24671.45,335580000.0,1.02
2025-06-09,25103.2,25160.1,25160.1,25077.15,279220000.0,0.4
2025-06-10,25104.25,25196.05,25199.3,25055.45,307320000.0,0.0
2025-06-11,25141.4,25134.15,25222.4,25081.3,301250000.0,0.15
2025-06-12,24888.2,25164.45,25196.2,24825.9,328310000.0,-1.01
2025-06-13,24718.6,24473.0,24754.35,24473.0,318710000.0,-0.68
2025-06-16,24946.5,24732.35,24967.1,24703.6,305810000.0,0.92
2025-06-17,24853.4,24977.85,24982.05,24813.7,242420000.0,-0.37
2025-06-18,24812.05,24788.35,24947.55,24750.45,237600000.0,-0.17
2025-06-19,24793.25,24803.25,24863.1,24733.4,274620000.0,-0.08
2025-06-20,25112.4,24787.65,25136.2,24783.65,574650000.0,1.29
2025-06-23,24971.9,24939.75,25057.0,24824.85,248530000.0,-0.56
2025-06-24,25044.35,25179.9,25317.7,24999.7,450190000.0,0.29
2025-06-25,25244.75,25150.35,25266.8,25125.05,260580000.0,0.8
2025-06-26,25549.0,25268.95,25565.3,25259.9,428890000.0,1.21
2025-06-27,25637.8,25576.65,25654.2,25523.55,563960000.0,0.35
2025-06-30,25517.05,25661.65,25669.35,25473.3,270980000.0,-0.47
2025-07-01,25541.8,25551.35,25593.4,25501.8,260670000.00000003,0.1
2025-07-02,25453.4,25588.3,25608.1,25378.75,309830000.0,-0.35
